256 4096 56266446872 35.166529 56269356800 35.168348 56246623886 35.154140 56258989145 35.161868 230436819540708 144023.012213 2920821098 1.825513 2414432791 1.509020 2486593320 1.554121 10185086239052 6365.678899 13910267530 8.693917 13617071456 8.510670 13894591169 8.684119 56912245431743 35570.153395 39942111908 24.963820 39683282531 24.802052 39875567589 24.922230 163330324845554 102081.453028
256 8192 70535986006 44.084991 70555504544 44.097190 70508483931 44.067802 70529357410 44.080848 577776495909984 361110.309944 39737624421 24.836015 38229794216 23.893621 38813874772 24.258672 317963262138250 198727.038836 16300906806 10.188067 15741424307 9.838390 15922134780 9.951334 130434128120616 81521.330075 16070945392 10.044341 15039262810 9.399539 15789464162 9.868415 129347290421235 80842.056513
256 16384 148812942257 93.008089 148832070247 93.020044 148754842158 92.971776 148796159696 92.997600 2437876280468667 1523672.675293 110533524801 69.083453 105547624398 65.967265 108643104577 67.901940 1780008625396964 1112505.390873 34205844238 21.378653 29642832872 18.526771 31309079301 19.568175 512967955275970 320604.972047 9515435076 5.947147 8566730431 5.354207 8834849502 5.521781 144750174249492 90468.858906
128 2048 117975311822 73.734570 118015941715 73.759964 117824647714 73.640405 117948541107 73.717838 241558612188728 150974.132618 15480657039 9.675411 3377479617 2.110925 3958669926 2.474169 8107356009566 5067.097506 7382411227 4.614007 7350801637 4.594251 7366070937 4.603794 15085713279233 9428.570800 107144940538 66.965588 95006610793 59.379132 106622081398 66.638801 218362022704864 136476.264191
128 4096 214842764043 134.276728 217154794304 135.721746 212527191821 132.829495 215961259802 134.975787 884577320150907 552860.825094 159506717697 99.691699 152660456862 95.412786 157018090911 98.136307 643146100372125 401966.312733 14941747791 9.338592 14707494732 9.192184 14804157683 9.252599 60637829871544 37898.643670 46268687506 28.917930 42566948164 26.604343 44135895546 27.584935 180780628159252 112987.892600
128 8192 145612186048 91.007616 145623682787 91.014802 145552517872 90.970324 145591363452 90.994602 1192684449400557 745427.780875 108574074373 67.858796 104284415740 65.177760 106161904056 66.351190 869678318027695 543548.948767 22746302627 14.216439 20210929757 12.631831 21766445016 13.604028 178310717571606 111444.198482 18872407416 11.795255 16785511620 10.490945 17658443425 11.036527 144657968543629 90411.230340
64 1024 757371032608 473.356895 761829015555 476.143135 739138688467 461.961680 757819761134 473.637351 776007435401907 485004.647126 436293418637 272.683387 2402994387 1.501871 327383491412 204.614682 335240695205898 209525.434504 7191292935 4.494558 6813759235 4.258600 6895024431 4.309390 7060505017895 4412.815636 750004234382 468.752646 314775210349 196.734506 423539950373 264.712469 433704909182224 271065.568239
64 2048 542486804605 339.054253 544314299379 340.196437 524535525001 327.834703 540351418219 337.719636 1106639704514146 691649.815321 451759011821 282.349382 5842169862 3.651356 218034215817 136.271385 446534073994714 279083.796247 17087030198 10.679394 7905851911 4.941157 12194329281 7.621456 24973986369118 15608.741481 520762099529 325.476312 84062895500 52.539310 310116313672 193.822696 635118210401013 396948.881501
64 4096 525545594895 328.465997 526661930652 329.163707 508623675418 317.889797 522216095347 326.385060 2138997126544618 1336873.204090 456972208342 285.607630 392831342165 245.519589 436744554239 272.965346 1788905694165215 1118066.058853 24896498773 15.560312 17785497483 11.115936 19233986730 12.021242 78782409649209 49239.006031 98676337156 61.672711 51860544856 32.412841 66232922806 41.395577 271290051814281 169556.282384
